TransactionID,CustomerID,CustomerName,CustomerDOB,CustAccountBalance,LoanAmount,CustomerEmail,CustLocation,TotalAmountPaid,LoanDuration,LoanRate,LoanSanctDate,LastCycleDate,IssuerBank,LoanEndDate,RemainingLoan
5400164,472276,Vaibhav Kuruvilla,12-08-1990,709360,4292848,vaibhav.kuruvilla@gmail.com,Meghalaya,831112,10,6.8,10-04-2021,07-03-2022,SBI,08-04-2031,3461736
5400165,493285,Damini Singh,19-03-1997,293537,4706914,damini.singh@gmail.com,Rajasthan,803100,10,6.5,20-02-2021,07-03-2022,CANARA,18-02-2031,3903814
5400166,461518,Vidur Vala,01-05-1993,484317,3660445,vidur.vala@gmail.com,Gujarat,628510,20,6.8,09-04-2020,15-03-2022,PNB,04-04-2040,3031935
5400167,563785,Lagan Ray,31-07-1992,486946,1077487,lagan.ray@gmail.com,Andhra Pradesh,664433,15,7.3,14-02-2020,07-03-2022,HDFC,10-02-2035,413054
5400168,423994,Emir Dua,04-08-1987,337604,1146397,emir.dua@gmail.com,Tripura,595573,20,6.5,23-03-2019,15-03-2022,HDFC,18-03-2039,550824
5400169,456845,Kiara Bhandari,22-08-1986,454572,3466022,kiara.bhandari@gmail.com,Meghalaya,675476,20,7.9,26-05-2020,21-03-2022,IDBI,21-05-2040,2790546
5400170,472821,Samarth Bains,19-06-1987,799510,4944472,samarth.bains@gmail.com,Manipur,515803,20,7.1,13-02-2019,07-03-2022,AXIS,08-02-2039,4428669
5400171,519121,Armaan Reddy,20-12-1986,731205,4766397,armaan.reddy@gmail.com,West Bengal,791881,15,6.4,07-04-2019,15-03-2022,ICICI,03-04-2034,3974516
5400172,526590,Aarav Manda,01-01-1992,978570,1079395,aarav.manda@gmail.com,Meghalaya,414109,20,7.1,20-04-2019,21-03-2022,IDBI,15-04-2039,665286
5400173,459923,Indrajit Bala,27-09-1984,634980,3088656,indrajit.bala@gmail.com,Haryana,608262,15,7.9,16-11-2019,01-03-2022,AXIS,12-11-2034,2480394
5400174,541085,Prisha Tak,27-07-1989,296578,4317735,prisha.tak@gmail.com,Meghalaya,568270,20,7.3,03-04-2021,15-03-2022,HDFC,29-03-2041,3749465
5400175,451016,Hansh Thakkar,02-10-1995,510674,2021884,hansh.thakkar@gmail.com,Madhya Pradesh,607295,20,6,27-03-2020,01-03-2022,CANARA,22-03-2040,1414589
5400176,513281,Neysa Sharaf,18-09-1987,113550,4726291,neysa.sharaf@gmail.com,Meghalaya,416668,5,6.5,06-04-2020,21-03-2022,CITI,05-04-2025,4309623
5400177,454342,Anika Solanki,11-02-1986,736783,2222573,anika.solanki@gmail.com,Uttarakhand,608661,10,7.9,13-07-2018,15-03-2022,SBI,10-07-2028,1613912
5400178,502368,Zaina Mammen,06-04-1986,367620,1590019,zaina.mammen@gmail.com,Sikkim,284536,10,8,12-03-2021,07-03-2022,CANARA,10-03-2031,1305483
5400179,572691,Tiya Gole,03-03-1990,444896,4772550,tiya.gole@gmail.com,Rajasthan,246483,20,7.8,09-05-2018,01-03-2022,IDBI,04-05-2038,4526067
5400180,571107,Aaryahi Krishnamurthy,07-06-1996,867043,1684109,aaryahi.krishnamurthy@gmail.com,Bihar,635845,15,6.8,18-06-2019,01-03-2022,SBI,14-06-2034,1048264
5400181,523029,Rohan Keer,15-04-1992,762450,1624731,rohan.keer@gmail.com,Nagaland,799003,5,6.9,23-01-2021,07-03-2022,HDFC,22-01-2026,825728
5400182,501172,Kimaya Keer,15-01-1984,699288,1212234,kimaya.keer@gmail.com,Jharkhand,357509,5,5.9,23-06-2018,21-03-2022,SBI,22-06-2023,854725
5400183,450412,Jayesh Yogi,15-05-1983,197456,4151373,jayesh.yogi@gmail.com,Manipur,804080,10,7.8,23-07-2018,21-03-2022,ICICI,20-07-2028,3347293
5400184,496654,Nirvaan Chakrabarti,30-04-1992,409667,4860409,nirvaan.chakrabarti@gmail.com,Sikkim,459406,15,8,29-01-2020,15-03-2022,CANARA,25-01-2035,4401003
5400185,578517,Taran Chaudhry,09-04-1990,682848,2699922,taran.chaudhry@gmail.com,Jharkhand,277745,15,6.6,08-12-2018,15-03-2022,SBI,04-12-2033,2422177
5400186,432643,Seher Dass,14-04-1984,811804,3587264,seher.dass@gmail.com,Odisha,411153,15,6.3,13-11-2018,01-03-2022,SBI,09-11-2033,3176111
5400187,526947,Azad Dewan,03-03-1992,412258,4708370,azad.dewan@gmail.com,Telangana,322647,5,7.5,25-10-2018,07-03-2022,CITI,24-10-2023,4385723
5400188,530017,Sana Bandi,31-12-1996,221653,2585757,sana.bandi@gmail.com,Rajasthan,695323,10,6.1,17-09-2019,01-03-2022,SBI,14-09-2029,1890434
5400189,515913,Nehmat Bajaj,18-06-1994,463125,4955378,nehmat.bajaj@gmail.com,Sikkim,569626,5,7.9,20-10-2019,07-03-2022,ICICI,18-10-2024,4385752
5400190,518836,Inaaya  Mall,28-07-1983,381660,4067914,inaaya.mall@gmail.com,Punjab,761182,20,6.1,08-11-2019,15-03-2022,PNB,03-11-2039,3306732
5400191,564151,Lakshit Behl,07-02-1989,874285,3868262,lakshit.behl@gmail.com,Arunachal Pradesh,538306,5,6.6,17-04-2020,21-03-2022,CITI,16-04-2025,3329956
5400192,455372,Yakshit Keer,09-08-1982,204060,4402262,yakshit.keer@gmail.com,Madhya Pradesh,428818,10,8,04-12-2020,07-03-2022,CITI,02-12-2030,3973444
5400193,567045,Ivan Venkatesh,03-04-1985,643400,2657829,ivan.venkatesh@gmail.com,Mizoram,519138,15,8,23-07-2019,21-03-2022,PNB,19-07-2034,2138691
5400194,411350,Bhamini Kara,17-12-1988,937634,1098250,bhamini.kara@gmail.com,Meghalaya,664954,20,7.2,09-06-2020,15-03-2022,SBI,04-06-2040,433296
5400195,488905,Pranay Bhatti,01-12-1990,788872,4515894,pranay.bhatti@gmail.com,Jharkhand,348930,5,7.3,17-05-2020,21-03-2022,PNB,16-05-2025,4166964
5400196,503388,Keya Bawa,23-10-1987,396704,2237771,keya.bawa@gmail.com,Chhattisgarh,591308,5,7,03-10-2018,07-03-2022,PNB,02-10-2023,1646463
5400197,595719,Armaan Ghose,27-12-1984,903901,3416234,armaan.ghose@gmail.com,Uttarakhand,357635,5,6.7,12-10-2019,07-03-2022,SBI,10-10-2024,3058599
5400198,435783,Piya Kumar,05-01-1994,558455,4234455,piya.kumar@gmail.com,West Bengal,682503,20,6.7,27-07-2020,21-03-2022,CITI,22-07-2040,3551952
5400199,414476,Aniruddh Walla,30-06-1983,744425,3813102,aniruddh.walla@gmail.com,Tamil Nadu,678340,15,6.1,16-04-2018,01-03-2022,IDBI,12-04-2033,3134762
5400200,505252,Aniruddh Bera,26-08-1990,655340,2614791,aniruddh.bera@gmail.com,Maharashtra,661859,20,7.1,19-04-2018,07-03-2022,PNB,14-04-2038,1952932
5400201,493075,Pranay Walla,13-08-1996,349314,3455804,pranay.walla@gmail.com,Sikkim,430906,10,8,03-03-2019,01-03-2022,HDFC,28-02-2029,3024898
5400202,572184,Shayak Bhatnagar,11-03-1995,988455,3551908,shayak.bhatnagar@gmail.com,Meghalaya,742689,5,7.4,28-06-2020,07-03-2022,CANARA,27-06-2025,2809219
5400203,571438,Bhavin Bhandari,30-05-1989,100152,1408129,bhavin.bhandari@gmail.com,Goa,311944,10,6,08-01-2019,15-03-2022,AXIS,05-01-2029,1096185
5400204,404366,Miraan Chaudhari,02-05-1985,438641,3941685,miraan.chaudhari@gmail.com,Himachal Pradesh,499784,10,7.2,21-04-2019,15-03-2022,HDFC,18-04-2029,3441901
5400205,485870,Indrans Borde,07-01-1997,447308,2018829,indrans.borde@gmail.com,Karnataka,189458,20,6.4,29-11-2019,07-03-2022,ICICI,24-11-2039,1829371
5400206,550135,Indrajit Buch,05-04-1993,630365,3497552,indrajit.buch@gmail.com,Manipur,631992,10,7,11-07-2018,07-03-2022,SBI,08-07-2028,2865560
5400207,579917,Taimur Sangha,15-07-1984,491139,1110705,taimur.sangha@gmail.com,Odisha,257945,20,6.3,09-08-2020,01-03-2022,CANARA,04-08-2040,852760
5400208,586067,Shaan Tripathi,21-07-1990,488083,4725988,shaan.tripathi@gmail.com,Rajasthan,266103,10,6.2,08-10-2019,07-03-2022,CITI,05-10-2029,4459885
5400209,474497,Yuvraj  Bahl,17-11-1993,203316,2296187,yuvraj.bahl@gmail.com,Nagaland,651666,5,5.9,29-12-2018,21-03-2022,SBI,28-12-2023,1644521
5400210,583498,Veer Dubey,24-08-1992,290256,3531652,veer.dubey@gmail.com,Odisha,209029,10,7.5,30-06-2020,07-03-2022,CITI,28-06-2030,3322623
5400211,400099,Ela Balasubramanian,09-06-1992,761743,2116058,ela.balasubramanian@gmail.com,West Bengal,463840,5,6.4,24-02-2020,15-03-2022,PNB,22-02-2025,1652218
5400212,524692,Vedika Arora,30-10-1991,306799,1014111,vedika.arora@gmail.com,Gujarat,526877,10,7.9,30-01-2019,07-03-2022,AXIS,27-01-2029,487234
5400213,445069,Anay Bumb,19-08-1987,676425,1999384,anay.bumb@gmail.com,Chhattisgarh,277864,20,6.3,19-08-2020,01-03-2022,PNB,14-08-2040,1721520
5400214,549125,Gokul Bhat,25-12-1995,164122,3424587,gokul.bhat@gmail.com,Tripura,724417,15,6.5,22-03-2020,07-03-2022,AXIS,19-03-2035,2700170
5400215,586369,Jiya Goswami,09-10-1986,542732,3947747,jiya.goswami@gmail.com,Gujarat,321896,10,5.9,12-08-2019,15-03-2022,PNB,09-08-2029,3625851
5400216,429226,Anaya Upadhyay,04-10-1992,806309,2232846,anaya.upadhyay@gmail.com,Punjab,597137,5,8,20-08-2020,21-03-2022,SBI,19-08-2025,1635709
5400217,574192,Arhaan Mangal,05-08-1988,664001,2873475,arhaan.mangal@gmail.com,Maharashtra,368649,10,6.4,21-06-2019,15-03-2022,CANARA,18-06-2029,2504826
5400218,503309,Akarsh Sarkar,14-03-1988,412838,3151306,akarsh.sarkar@gmail.com,Haryana,593128,15,6.1,24-12-2020,15-03-2022,PNB,21-12-2035,2558178
5400219,489696,Shray Lalla,11-12-1988,350729,1592805,shray.lalla@gmail.com,Bihar,558310,20,7.5,19-02-2020,01-03-2022,CITI,14-02-2040,1034495
5400220,552513,Adah Sarkar,18-11-1989,230106,3107435,adah.sarkar@gmail.com,Punjab,648159,15,6.2,21-09-2018,15-03-2022,IDBI,17-09-2033,2459276
5400221,419014,Kismat Tandon,20-12-1989,538746,3879110,kismat.tandon@gmail.com,Meghalaya,238583,20,8.1,15-05-2018,07-03-2022,SBI,10-05-2038,3640527
5400222,472191,Misha Sidhu,10-09-1991,882618,2352418,misha.sidhu@gmail.com,Sikkim,531828,10,5.9,16-01-2020,15-03-2022,HDFC,13-01-2030,1820590
5400223,490691,Urvi Barad,06-06-1982,964756,3920176,urvi.barad@gmail.com,Himachal Pradesh,654335,5,6.3,19-07-2019,21-03-2022,PNB,17-07-2024,3265841
5400224,543598,Purab Kara,01-09-1990,143434,2209305,purab.kara@gmail.com,Arunachal Pradesh,656848,10,6.5,08-03-2019,15-03-2022,AXIS,05-03-2029,1552457
5400225,409842,Stuvan Aurora,15-10-1984,814144,1818527,stuvan.aurora@gmail.com,Tripura,591299,20,8,28-12-2020,01-03-2022,CANARA,23-12-2040,1227228
5400226,580067,Kismat Wali,27-02-1992,254865,3111460,kismat.wali@gmail.com,Odisha,656478,5,5.9,28-01-2019,21-03-2022,CANARA,27-01-2024,2454982
5400227,480324,Vihaan Varghese,20-03-1987,296947,2892223,vihaan.varghese@gmail.com,Arunachal Pradesh,571198,15,6.2,12-07-2020,15-03-2022,ICICI,09-07-2035,2321025
5400228,417720,Vritika Dubey,17-09-1984,495479,3951358,vritika.dubey@gmail.com,Kerala,445164,20,7.6,15-02-2019,01-03-2022,ICICI,10-02-2039,3506194
5400229,415758,Damini De,18-07-1985,643517,2534265,damini.de@gmail.com,Meghalaya,170026,10,6.6,07-04-2019,15-03-2022,AXIS,04-04-2029,2364239
5400230,486681,Jiya Sehgal,09-05-1982,139693,2686472,jiya.sehgal@gmail.com,Tamil Nadu,160758,5,6.5,10-03-2020,21-03-2022,SBI,09-03-2025,2525714
5400231,424710,Uthkarsh Wagle,06-02-1994,345885,1318588,uthkarsh.wagle@gmail.com,Goa,800862,15,7.5,06-12-2018,15-03-2022,ICICI,02-12-2033,517726
5400232,548731,Hansh Bora,26-08-1989,260649,3642763,hansh.bora@gmail.com,Nagaland,371336,10,6.2,27-12-2019,01-03-2022,HDFC,24-12-2029,3271427
5400233,502452,Baiju Halder,14-02-1989,840771,4003691,baiju.halder@gmail.com,Uttarakhand,632426,15,6.9,18-06-2020,01-03-2022,HDFC,15-06-2035,3371265
5400234,453967,Sahil Dhaliwal,22-07-1982,339924,1858758,sahil.dhaliwal@gmail.com,Himachal Pradesh,813153,10,6.5,16-07-2020,01-03-2022,ICICI,14-07-2030,1045605
5400235,486954,Kanav Varghese,10-05-1994,310195,2244723,kanav.varghese@gmail.com,Arunachal Pradesh,652405,10,6.8,29-06-2020,01-03-2022,ICICI,27-06-2030,1592318
5400236,502531,Tarini Dhaliwal,31-08-1986,715729,3017433,tarini.dhaliwal@gmail.com,Arunachal Pradesh,773511,10,6.1,03-10-2020,01-03-2022,AXIS,01-10-2030,2243922
5400237,437324,Tushar Bala,06-10-1982,452030,2707999,tushar.bala@gmail.com,Punjab,194474,5,7.1,30-05-2019,07-03-2022,ICICI,28-05-2024,2513525
5400238,557481,Jayant Chaudhuri,08-06-1988,771584,1261337,jayant.chaudhuri@gmail.com,Meghalaya,828697,5,6.8,21-05-2019,01-03-2022,AXIS,19-05-2024,432640
5400239,485522,Saira Varghese,31-05-1992,399193,3181688,saira.varghese@gmail.com,Arunachal Pradesh,162521,5,7.4,23-06-2018,07-03-2022,ICICI,22-06-2023,3019167
5400240,404887,Ela Ramanathan,16-07-1983,542653,2031241,ela.ramanathan@gmail.com,Assam,215520,15,7.9,31-05-2018,15-03-2022,HDFC,27-05-2033,1815721
5400241,547819,Myra Ahuja,10-12-1993,990221,1648842,myra.ahuja@gmail.com,Sikkim,487864,20,6.4,19-05-2020,15-03-2022,ICICI,14-05-2040,1160978
5400242,524156,Shayak Dora,01-12-1983,671262,4686048,shayak.dora@gmail.com,Bihar,498147,15,8.1,22-06-2020,21-03-2022,HDFC,19-06-2035,4187901
5400243,572988,Yashvi Khare,15-11-1982,231806,3280440,yashvi.khare@gmail.com,Uttar Pradesh,691210,15,7,09-06-2019,15-03-2022,IDBI,05-06-2034,2589230
5400244,594031,Mannat Majumdar,23-09-1985,618498,3964916,mannat.majumdar@gmail.com,Haryana,505027,10,6.4,24-12-2019,15-03-2022,ICICI,21-12-2029,3459889
5400245,417548,Fateh Goel,03-12-1983,881170,3821129,fateh.goel@gmail.com,Uttarakhand,425739,15,6.1,15-04-2019,21-03-2022,PNB,11-04-2034,3395390
5400246,555968,Aayush Mander,09-05-1995,783473,3729236,aayush.mander@gmail.com,Nagaland,361930,15,5.9,02-09-2019,01-03-2022,PNB,29-08-2034,3367306
5400247,563025,Anvi Rama,25-04-1990,380715,2870131,anvi.rama@gmail.com,Uttar Pradesh,839203,15,7.5,30-04-2019,15-03-2022,SBI,26-04-2034,2030928
5400248,520032,Arnav Barad,05-04-1995,535971,3075185,arnav.barad@gmail.com,Odisha,239326,15,6.7,05-09-2020,21-03-2022,PNB,02-09-2035,2835859
5400249,497894,Onkar Sen,04-03-1997,660571,3675778,onkar.sen@gmail.com,Tripura,606467,10,6.3,26-07-2020,21-03-2022,AXIS,24-07-2030,3069311
5400250,418833,Neelofar Sanghvi,02-02-1994,182866,3871905,neelofar.sanghvi@gmail.com,Uttarakhand,341744,5,6.2,14-08-2018,07-03-2022,CITI,13-08-2023,3530161
5400251,599768,Ishita Yohannan,12-10-1993,163068,3698700,ishita.yohannan@gmail.com,Himachal Pradesh,688078,10,6.3,30-09-2019,07-03-2022,PNB,27-09-2029,3010622
5400252,564493,Piya Bhatti,16-07-1994,791666,4694668,piya.bhatti@gmail.com,Nagaland,525931,10,6.1,07-08-2020,01-03-2022,PNB,05-08-2030,4168737
5400253,554689,Nakul Rajan,21-12-1990,312321,4747045,nakul.rajan@gmail.com,Jharkhand,659954,10,6.9,30-11-2018,01-03-2022,IDBI,27-11-2028,4087091
5400254,410877,Eva Balan,27-12-1982,611707,4698706,eva.balan@gmail.com,Manipur,316982,20,7.1,30-10-2020,07-03-2022,CANARA,25-10-2040,4381724
5400255,484369,Zain Kaul,29-10-1987,672589,4096464,zain.kaul@gmail.com,Uttar Pradesh,648926,5,6.4,20-02-2021,07-03-2022,ICICI,19-02-2026,3447538
5400256,475674,Farhan Dhar,26-12-1992,982312,4118870,farhan.dhar@gmail.com,Mizoram,691296,5,8.1,03-07-2018,15-03-2022,CITI,02-07-2023,3427574
5400257,569243,Lakshit Salvi,20-11-1989,360759,1009258,lakshit.salvi@gmail.com,Chhattisgarh,320393,10,6,15-02-2021,15-03-2022,IDBI,13-02-2031,688865
5400258,558911,Zoya Gara,03-06-1983,871249,2330865,zoya.gara@gmail.com,Andhra Pradesh,625408,15,7.8,06-01-2021,01-03-2022,AXIS,03-01-2036,1705457
5400259,499538,Sana Sant,04-08-1990,758899,4266792,sana.sant@gmail.com,Arunachal Pradesh,317324,5,6.9,27-11-2019,01-03-2022,PNB,25-11-2024,3949468
5400260,434447,Madhav Bahl,22-02-1993,904894,2675247,madhav.bahl@gmail.com,Arunachal Pradesh,335857,10,7.5,12-06-2019,21-03-2022,SBI,09-06-2029,2339390
5400261,458961,Ritvik Wagle,17-08-1982,718446,2241231,ritvik.wagle@gmail.com,Sikkim,470772,10,6.1,15-12-2019,21-03-2022,HDFC,12-12-2029,1770459
5400262,520917,Reyansh Kala,25-02-1994,342352,3045250,reyansh.kala@gmail.com,Tripura,746847,15,7.6,08-01-2019,21-03-2022,HDFC,04-01-2034,2298403
5400263,534173,Ahana  Suri,22-08-1988,122457,1737162,ahana.suri@gmail.com,West Bengal,604322,10,6.8,23-12-2018,07-03-2022,SBI,20-12-2028,1132840
5400264,402900,Manikya Bhatti,29-09-1994,705654,1713267,manikya.bhatti@gmail.com,Manipur,170480,20,6.7,24-04-2019,15-03-2022,AXIS,19-04-2039,1542787
5400265,474826,Ishaan Bail,21-08-1990,340104,1750748,ishaan.bail@gmail.com,Arunachal Pradesh,795102,20,6.5,03-07-2020,15-03-2022,CITI,28-06-2040,955646
5400266,534805,Pihu Mammen,05-07-1988,978439,2612353,pihu.mammen@gmail.com,Punjab,215750,15,7.1,22-02-2021,21-03-2022,HDFC,19-02-2036,2396603
5400267,533160,Gatik Upadhyay,03-07-1987,264778,1696184,gatik.upadhyay@gmail.com,Goa,544380,10,7.8,25-05-2020,21-03-2022,ICICI,23-05-2030,1151804
5400268,430965,Mannat Desai,12-07-1982,242389,4359946,mannat.desai@gmail.com,West Bengal,179622,15,6,29-08-2020,07-03-2022,AXIS,26-08-2035,4180324
5400269,531435,Nitya Amble,03-06-1989,503720,1406527,nitya.amble@gmail.com,Haryana,395344,15,7.9,29-12-2018,15-03-2022,AXIS,25-12-2033,1011183
5400270,441957,Sara Guha,13-09-1991,601580,1739133,sara.guha@gmail.com,Sikkim,602791,20,6.4,01-01-2021,21-03-2022,AXIS,27-12-2040,1136342
5400271,517656,Prisha Sachdeva,18-02-1986,612940,1545809,prisha.sachdeva@gmail.com,Madhya Pradesh,492623,5,7.7,31-08-2019,01-03-2022,SBI,29-08-2024,1053186
5400272,489664,Shayak Dora,05-07-1996,505940,3542400,shayak.dora@gmail.com,West Bengal,691194,15,6.4,05-02-2021,07-03-2022,AXIS,02-02-2036,2851206
5400273,454556,Aayush Deol,06-04-1985,723194,2903442,aayush.deol@gmail.com,Manipur,365945,15,7.9,14-03-2020,21-03-2022,HDFC,11-03-2035,2537497
5400274,580479,Shanaya Tiwari,18-10-1985,521741,3423670,shanaya.tiwari@gmail.com,West Bengal,585967,5,6.7,22-10-2019,15-03-2022,HDFC,20-10-2024,2837703
5400275,462701,Vaibhav Bhardwaj,12-11-1990,783149,2499327,vaibhav.bhardwaj@gmail.com,Tamil Nadu,509468,5,6.4,05-01-2021,07-03-2022,CANARA,04-01-2026,1989859
5400276,411970,Heer Ghose,29-11-1992,500899,4065979,heer.ghose@gmail.com,Chhattisgarh,418643,20,7.5,07-03-2019,21-03-2022,AXIS,02-03-2039,3647336
5400277,506320,Lakshit Ram,09-11-1995,670310,1566295,lakshit.ram@gmail.com,Tripura,473695,15,5.9,09-07-2018,01-03-2022,CITI,05-07-2033,1092600
5400278,498227,Vidur Amble,29-04-1982,808604,4556856,vidur.amble@gmail.com,Nagaland,418154,20,8,17-04-2018,15-03-2022,CITI,12-04-2038,4138702
5400279,479871,Umang Dyal,12-07-1985,814346,4145480,umang.dyal@gmail.com,Assam,319723,15,6.4,22-10-2018,01-03-2022,IDBI,18-10-2033,3825757
5400280,451756,Dhanuk Sagar,04-10-1990,699754,4951237,dhanuk.sagar@gmail.com,Kerala,202134,15,7.9,10-10-2020,01-03-2022,PNB,07-10-2035,4749103
5400281,475881,Umang Chandran,16-09-1986,362280,4827214,umang.chandran@gmail.com,Tamil Nadu,514983,15,6.2,28-06-2020,01-03-2022,IDBI,25-06-2035,4312231
5400282,401076,Nehmat Choudhary,28-08-1982,447353,1664583,nehmat.choudhary@gmail.com,Kerala,787961,10,6.5,30-05-2018,07-03-2022,ICICI,27-05-2028,876622
5400283,543928,Kaira Savant,11-03-1983,725276,1378839,kaira.savant@gmail.com,Uttar Pradesh,634714,5,6,11-12-2019,07-03-2022,PNB,09-12-2024,744125
5400284,417777,Trisha Varma,19-10-1990,434704,4474474,trisha.varma@gmail.com,Arunachal Pradesh,444571,5,7.4,18-07-2018,07-03-2022,HDFC,17-07-2023,4029903
5400285,515251,Amani Balan,11-02-1994,886520,4438078,amani.balan@gmail.com,Gujarat,651633,20,8,09-11-2018,15-03-2022,CANARA,04-11-2038,3786445
5400286,537906,Gatik Dara,04-09-1996,353276,2145822,gatik.dara@gmail.com,Himachal Pradesh,386273,10,6.8,28-05-2018,15-03-2022,AXIS,25-05-2028,1759549
5400287,423208,Nehmat Sachar,17-02-1988,928564,2037011,nehmat.sachar@gmail.com,Kerala,214528,15,6.8,11-10-2018,01-03-2022,PNB,07-10-2033,1822483
5400288,593060,Navya Upadhyay,08-11-1996,964380,3265218,navya.upadhyay@gmail.com,Goa,751080,5,6.9,17-07-2018,01-03-2022,IDBI,16-07-2023,2514138
5400289,467825,Abram Bala,27-12-1990,783032,4296440,abram.bala@gmail.com,Madhya Pradesh,748626,10,6.6,13-09-2019,07-03-2022,AXIS,10-09-2029,3547814
5400290,579014,Zara Kade,06-01-1990,531953,2258008,zara.kade@gmail.com,Madhya Pradesh,262674,10,6,14-10-2020,15-03-2022,AXIS,12-10-2030,1995334
5400291,443459,Neysa Dass,20-07-1992,216722,2509550,neysa.dass@gmail.com,Madhya Pradesh,347565,20,6.3,16-09-2018,01-03-2022,ICICI,11-09-2038,2161985
5400292,597966,Heer Kant,31-12-1986,101146,3755926,heer.kant@gmail.com,Goa,486692,20,7.6,18-09-2020,15-03-2022,CITI,13-09-2040,3269234
5400293,566319,Seher Datta,13-10-1993,621692,1046144,seher.datta@gmail.com,Goa,723025,5,7.3,09-07-2020,07-03-2022,CITI,08-07-2025,323119
5400294,565747,Nehmat Deo,18-01-1985,284892,4619169,nehmat.deo@gmail.com,Nagaland,436215,15,6.5,12-02-2021,01-03-2022,AXIS,09-02-2036,4182954
5400295,416267,Abram Jaggi,18-03-1984,760625,4794611,abram.jaggi@gmail.com,Chhattisgarh,159138,20,6.6,08-02-2021,07-03-2022,SBI,03-02-2041,4635473
5400296,506854,Onkar Ravel,23-10-1986,788818,3580054,onkar.ravel@gmail.com,Manipur,572634,5,6.2,18-09-2020,07-03-2022,AXIS,17-09-2025,3007420
5400297,534115,Armaan Chandran,08-06-1993,404268,1740717,armaan.chandran@gmail.com,Tamil Nadu,158789,20,6.6,26-05-2018,15-03-2022,SBI,21-05-2038,1581928
5400298,543019,Anaya Seth,16-06-1982,419829,4871139,anaya.seth@gmail.com,Himachal Pradesh,819926,20,7.7,29-01-2020,01-03-2022,AXIS,24-01-2040,4051213
5400299,425151,Diya Kala,10-10-1983,336784,2491291,diya.kala@gmail.com,Sikkim,325753,20,7.8,26-09-2019,01-03-2022,ICICI,21-09-2039,2165538
5400300,534225,Eva Dar,18-09-1989,868587,2876392,eva.dar@gmail.com,Chhattisgarh,716309,15,6.1,14-09-2020,01-03-2022,SBI,11-09-2035,2160083
5400301,443822,Tarini Soman,15-05-1996,998669,1860793,tarini.soman@gmail.com,Himachal Pradesh,431011,15,6.8,11-11-2019,01-03-2022,PNB,07-11-2034,1429782
5400302,528143,Raunak Ghosh,13-09-1993,869093,3578963,raunak.ghosh@gmail.com,Karnataka,455991,5,6.2,13-06-2019,15-03-2022,PNB,11-06-2024,3122972
5400303,557378,Rasha Mallick,29-06-1984,436418,3183189,rasha.mallick@gmail.com,Goa,503401,20,6.7,03-12-2020,07-03-2022,ICICI,28-11-2040,2679788
5400304,511371,Ishaan Amble,14-07-1991,738478,3763572,ishaan.amble@gmail.com,West Bengal,346976,5,7.4,08-03-2019,01-03-2022,IDBI,06-03-2024,3416596
5400305,421975,Gatik Goyal,13-05-1983,900262,3627435,gatik.goyal@gmail.com,Chhattisgarh,753888,10,6.4,19-01-2019,07-03-2022,SBI,16-01-2029,2873547
5400306,459098,Yashvi Choudhry,29-09-1982,405343,2014261,yashvi.choudhry@gmail.com,Maharashtra,382334,15,6.2,15-03-2019,21-03-2022,HDFC,11-03-2034,1631927
5400307,469387,Samar Batra,24-06-1991,439324,1777756,samar.batra@gmail.com,West Bengal,709792,10,5.8,29-11-2019,21-03-2022,AXIS,26-11-2029,1067964
5400308,575721,Ojas Babu,03-08-1988,921148,4348668,ojas.babu@gmail.com,Jharkhand,350451,10,6.4,26-04-2018,21-03-2022,AXIS,23-04-2028,3998217
5400309,480746,Ishaan Majumdar,21-01-1994,254083,2333882,ishaan.majumdar@gmail.com,Haryana,186755,10,6.2,24-08-2019,01-03-2022,CITI,21-08-2029,2147127
5400310,437692,Romil Bhagat,07-06-1995,100221,1624030,romil.bhagat@gmail.com,Karnataka,624058,20,6,04-03-2021,07-03-2022,AXIS,27-02-2041,999972
5400311,417129,Madhav Madan,28-08-1983,418736,3510594,madhav.madan@gmail.com,Nagaland,364953,15,6.1,01-07-2019,01-03-2022,IDBI,27-06-2034,3145641
5400312,514607,Eva Yadav,07-08-1992,166707,1916632,eva.yadav@gmail.com,Goa,673676,20,6.5,03-05-2020,01-03-2022,IDBI,28-04-2040,1242956
